date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
08:57:42	28006/28006	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:42%20GMT	https://hafsa-software.webflow.io/post/what-are-the-benefits-of-original-content	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/what-are-the-benefits-of-original-content.html	(from https://hafsa-software.webflow.io/blog)
08:57:43	28158/28158	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:43%20GMT	https://hafsa-software.webflow.io/post/5-presentation-tips-for-your-next-stand-up	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/5-presentation-tips-for-your-next-stand-up.html	(from https://hafsa-software.webflow.io/blog)
08:57:44	29568/29568	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:44%20GMT	https://hafsa-software.webflow.io/post/how-to-use-google-adwords	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/how-to-use-google-adwords.html	(from https://hafsa-software.webflow.io/blog)
08:57:45	29146/29146	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:45%20GMT	https://hafsa-software.webflow.io/post/a-comparison-of-webflow-and-wordpress-which-is-the-best-platform-for-your-needs	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/a-comparison-of-webflow-and-wordpress-which-is-the-best-platform-for-your-needs.html	(from https://hafsa-software.webflow.io/blog)
08:57:46	28388/28388	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:46%20GMT	https://hafsa-software.webflow.io/post/what-should-seo-compatible-content-include	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/what-should-seo-compatible-content-include.html	(from https://hafsa-software.webflow.io/blog)
08:57:47	28165/28165	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:47%20GMT	https://hafsa-software.webflow.io/post/how-to-buy-ready-made-theme-design	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/how-to-buy-ready-made-theme-design.html	(from https://hafsa-software.webflow.io/blog)
08:57:48	26067/26067	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:48%20GMT	https://hafsa-software.webflow.io/post/what-is-holistic-seo-what-processes-does-it-include	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/what-is-holistic-seo-what-processes-does-it-include.html	(from https://hafsa-software.webflow.io/blog)
08:57:49	27663/27663	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:49%20GMT	https://hafsa-software.webflow.io/post/the-role-of-webflow-in-the-modern-web-design-process	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/the-role-of-webflow-in-the-modern-web-design-process.html	(from https://hafsa-software.webflow.io/blog)
08:57:50	26689/26689	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:50%20GMT	https://hafsa-software.webflow.io/post/case-studies-of-webflow-projects-and-their-success-stories	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/case-studies-of-webflow-projects-and-their-success-stories.html	(from https://hafsa-software.webflow.io/blog)
08:57:51	29378/29378	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:51%20GMT	https://hafsa-software.webflow.io/post/10-ways-to-protect-your-team-from-the-pandemic	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/10-ways-to-protect-your-team-from-the-pandemic.html	(from https://hafsa-software.webflow.io/blog)
08:57:52	27915/27915	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:52%20GMT	https://hafsa-software.webflow.io/post/how-to-design-packaging-for-your-next-product	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/how-to-design-packaging-for-your-next-product.html	(from https://hafsa-software.webflow.io/blog)
08:57:53	28811/28811	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:53%20GMT	https://hafsa-software.webflow.io/post/advanced-webflow-techniques-for-experienced-designers-and-developers	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/advanced-webflow-techniques-for-experienced-designers-and-developers.html	(from https://hafsa-software.webflow.io/blog)
08:57:54	27663/27663	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:54%20GMT	https://hafsa-software.webflow.io/post/what-is-google-my-business-configurations	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/what-is-google-my-business-configurations.html	(from https://hafsa-software.webflow.io/blog)
08:57:55	30646/30646	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:55%20GMT	https://hafsa-software.webflow.io/post/how-to-create-custom-animations-and-interactions-with-webflow	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/how-to-create-custom-animations-and-interactions-with-webflow.html	(from https://hafsa-software.webflow.io/blog)
08:57:56	28176/28176	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:56%20GMT	https://hafsa-software.webflow.io/post/the-top-reasons-to-choose-webflow-for-your-next-website-project	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/the-top-reasons-to-choose-webflow-for-your-next-website-project.html	(from https://hafsa-software.webflow.io/blog)
08:57:57	27294/27294	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:57%20GMT	https://hafsa-software.webflow.io/post/tips-for-designing-a-mobile-friendly-site-with-webflow	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/tips-for-designing-a-mobile-friendly-site-with-webflow.html	(from https://hafsa-software.webflow.io/blog)
08:57:58	27793/27793	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:58%20GMT	https://hafsa-software.webflow.io/post/tips-and-tricks-for-optimizing-your-webflow-site-for-search-engines	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/tips-and-tricks-for-optimizing-your-webflow-site-for-search-engines.html	(from https://hafsa-software.webflow.io/blog)
08:57:59	29047/29047	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:57:59%20GMT	https://hafsa-software.webflow.io/post/an-introduction-to-webflow-and-how-it-can-benefit-businesses-and-organizations	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/an-introduction-to-webflow-and-how-it-can-benefit-businesses-and-organizations.html	(from https://hafsa-software.webflow.io/blog)
08:58:00	27879/27879	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:00%20GMT	https://hafsa-software.webflow.io/post/how-to-create-a-successful-e-commerce-site-with-webflow	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/how-to-create-a-successful-e-commerce-site-with-webflow.html	(from https://hafsa-software.webflow.io/blog)
08:58:01	28513/28513	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:01%20GMT	https://hafsa-software.webflow.io/post/marketing-tool-tips-for-creative-directors	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/marketing-tool-tips-for-creative-directors.html	(from https://hafsa-software.webflow.io/blog)
08:58:02	27856/27856	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:02%20GMT	https://hafsa-software.webflow.io/post/how-to-write-a-web-address	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/how-to-write-a-web-address.html	(from https://hafsa-software.webflow.io/blog)
08:58:03	27588/27588	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:03%20GMT	https://hafsa-software.webflow.io/post/3-new-apps-to-get-your-meeting-moving	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/3-new-apps-to-get-your-meeting-moving.html	(from https://hafsa-software.webflow.io/blog)
08:58:04	26255/26255	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:04%20GMT	https://hafsa-software.webflow.io/post/the-benefits-of-using-webflow-for-multilingual-sites	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/the-benefits-of-using-webflow-for-multilingual-sites.html	(from https://hafsa-software.webflow.io/blog)
08:58:05	28231/28231	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:05%20GMT	https://hafsa-software.webflow.io/post/why-is-celebration-good-for-team-morale	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/why-is-celebration-good-for-team-morale.html	(from https://hafsa-software.webflow.io/blog)
08:58:06	28075/28075	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:06%20GMT	https://hafsa-software.webflow.io/post/a-showcase-of-creative-and-unique-webflow-sites	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/post/a-showcase-of-creative-and-unique-webflow-sites.html	(from https://hafsa-software.webflow.io/blog)
08:58:07	46366/46366	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:07%20GMT	https://hafsa-software.webflow.io/testimonials-1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/testimonials-1.html	(from https://hafsa-software.webflow.io/about-us)
08:58:08	94729/94729	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:08%20GMT	https://hafsa-software.webflow.io/blog-2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/blog-2.html	(from https://hafsa-software.webflow.io/post/the-importance-of-responsive-design-and-how-to-achieve-it-with-webflow)
08:58:09	33880/33880	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:09%20GMT	https://hafsa-software.webflow.io/blog-1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/blog-1.html	(from https://hafsa-software.webflow.io/old-home)
08:58:10	119920/119920	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:10%20GMT	https://hafsa-software.webflow.io/home-3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/home-3.html	(from https://hafsa-software.webflow.io/old-home)
08:58:11	52217/52217	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:11%20GMT	https://hafsa-software.webflow.io/home-2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/home-2.html	(from https://hafsa-software.webflow.io/old-home)
08:58:12	25526/25526	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:12%20GMT	https://hafsa-software.webflow.io/case-studies-1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/case-studies-1.html	(from https://hafsa-software.webflow.io/old-home)
08:58:13	24662/24662	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:13%20GMT	https://hafsa-software.webflow.io/case-studies-2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/case-studies-2.html	(from https://hafsa-software.webflow.io/old-home)
08:58:14	20529/20529	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:14%20GMT	https://hafsa-software.webflow.io/career-openings-v1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/career-openings-v1.html	(from https://hafsa-software.webflow.io/old-home)
08:58:15	21941/21941	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:15%20GMT	https://hafsa-software.webflow.io/career-openings-v2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/career-openings-v2.html	(from https://hafsa-software.webflow.io/old-home)
08:58:16	28756/28756	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:16%20GMT	https://hafsa-software.webflow.io/careers	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers.html	(from https://hafsa-software.webflow.io/old-home)
08:58:17	21577/21577	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:17%20GMT	https://hafsa-software.webflow.io/team-1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team-1.html	(from https://hafsa-software.webflow.io/old-home)
08:58:18	23399/23399	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:18%20GMT	https://hafsa-software.webflow.io/team-3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team-3.html	(from https://hafsa-software.webflow.io/old-home)
08:58:19	5634/5634	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22ee7517bf8a0f976449194f639540ff1b%22	https://hafsa-software.webflow.io/team/deer-fielding	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/deer-fielding	(from https://hafsa-software.webflow.io/old-home)
08:58:20	23313/23313	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:20%20GMT	https://hafsa-software.webflow.io/style-guide	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/style-guide.html	(from https://hafsa-software.webflow.io/old-home)
08:58:21	18852/18852	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:21%20GMT	https://hafsa-software.webflow.io/licenses	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/licenses.html	(from https://hafsa-software.webflow.io/old-home)
08:58:22	116715/116715	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:22%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiona94f.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2)
08:58:23	117151/117151	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:23%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionbaaf.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2)
08:58:24	117406/117406	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:24%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction6501.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2)
08:58:25	116715/116715	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:25%20GMT	https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionb01b.html	(from https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=2)
08:58:26	116909/116909	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:26%20GMT	https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductiondafe.html	(from https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=2)
08:58:27	17317/17317	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:27%20GMT	https://hafsa-software.webflow.io/case-studies-tags/designer	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/case-studies-tags/designer.html	(from https://hafsa-software.webflow.io/case-studies-tags/business)
08:58:28	17332/17332	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:28%20GMT	https://hafsa-software.webflow.io/case-studies-tags/development	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/case-studies-tags/development.html	(from https://hafsa-software.webflow.io/case-studies-tags/business)
08:58:29	17307/17307	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:29%20GMT	https://hafsa-software.webflow.io/case-studies-tags/design	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/case-studies-tags/design.html	(from https://hafsa-software.webflow.io/case-studies-tags/business)
08:58:31	17910/17910	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:31%20GMT	https://hafsa-software.webflow.io/team/torsten-schmid	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/torsten-schmid.html	(from https://hafsa-software.webflow.io/home-3)
08:58:32	17887/17887	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:32%20GMT	https://hafsa-software.webflow.io/team/torsten-klein	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/torsten-klein.html	(from https://hafsa-software.webflow.io/home-3)
08:58:33	17899/17899	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:33%20GMT	https://hafsa-software.webflow.io/team/mandy-pfeifer	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/mandy-pfeifer.html	(from https://hafsa-software.webflow.io/home-3)
08:58:34	17883/17883	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:34%20GMT	https://hafsa-software.webflow.io/team/tobias-mehler	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/tobias-mehler.html	(from https://hafsa-software.webflow.io/home-3)
08:58:35	20749/20749	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:35%20GMT	https://hafsa-software.webflow.io/team/omer-hakan-olcer	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/omer-hakan-olcer.html	(from https://hafsa-software.webflow.io/home-2)
08:58:36	20748/20748	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:36%20GMT	https://hafsa-software.webflow.io/team/jens-edgar	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/jens-edgar.html	(from https://hafsa-software.webflow.io/home-2)
08:58:37	20727/20727	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:37%20GMT	https://hafsa-software.webflow.io/team/dirk-hueber	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/dirk-hueber.html	(from https://hafsa-software.webflow.io/home-2)
08:58:38	20756/20756	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:38%20GMT	https://hafsa-software.webflow.io/team/katrin-unger	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/katrin-unger.html	(from https://hafsa-software.webflow.io/home-2)
08:58:39	20773/20773	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:39%20GMT	https://hafsa-software.webflow.io/team/stefan-freitag	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/stefan-freitag.html	(from https://hafsa-software.webflow.io/home-2)
08:58:40	20751/20751	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:40%20GMT	https://hafsa-software.webflow.io/team/jan-neustadt	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/jan-neustadt.html	(from https://hafsa-software.webflow.io/home-2)
08:58:41	20773/20773	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:41%20GMT	https://hafsa-software.webflow.io/team/martin-theissen	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/martin-theissen.html	(from https://hafsa-software.webflow.io/home-2)
08:58:42	23171/23171	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:42%20GMT	https://hafsa-software.webflow.io/career-categories/development	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/career-categories/development.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:43	23150/23150	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:43%20GMT	https://hafsa-software.webflow.io/career-categories/business	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/career-categories/business.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:44	23136/23136	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:44%20GMT	https://hafsa-software.webflow.io/career-categories/design	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/career-categories/design.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:45	19022/19022	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:45%20GMT	https://hafsa-software.webflow.io/careers/ui-designer	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/ui-designer.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:46	19139/19139	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:46%20GMT	https://hafsa-software.webflow.io/careers/machine-learning-specialist	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/machine-learning-specialist.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:47	19028/19028	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:47%20GMT	https://hafsa-software.webflow.io/careers/data-analyst	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/data-analyst.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:48	18430/18430	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:48%20GMT	https://hafsa-software.webflow.io/careers/senior-ux-developer	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/senior-ux-developer.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:49	18389/18389	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:49%20GMT	https://hafsa-software.webflow.io/careers/office-manager	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/office-manager.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:50	18997/18997	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:50%20GMT	https://hafsa-software.webflow.io/careers/art-director	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/art-director.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:51	19049/19049	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:51%20GMT	https://hafsa-software.webflow.io/careers/brand-designer	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/careers/brand-designer.html	(from https://hafsa-software.webflow.io/career-openings-v1)
08:58:52	18325/18325	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:52%20GMT	https://hafsa-software.webflow.io/level/senior	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/level/senior.html	(from https://hafsa-software.webflow.io/career-openings-v2)
08:58:53	17525/17525	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:53%20GMT	https://hafsa-software.webflow.io/level/intermediate	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/level/intermediate.html	(from https://hafsa-software.webflow.io/career-openings-v2)
08:58:54	17497/17497	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:54%20GMT	https://hafsa-software.webflow.io/level/junior	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/level/junior.html	(from https://hafsa-software.webflow.io/career-openings-v2)
08:58:55	20745/20745	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:55%20GMT	https://hafsa-software.webflow.io/team/marcel-bohm	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/marcel-bohm.html	(from https://hafsa-software.webflow.io/team-1)
08:58:56	20749/20749	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:56%20GMT	https://hafsa-software.webflow.io/team/barbara-freud	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/team/barbara-freud.html	(from https://hafsa-software.webflow.io/team-1)
08:58:57	117181/117181	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:57%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction9fcb.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3)
08:58:58	117430/117430	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:58%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3&b9166fc2_page=2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction7931.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=3)
08:58:59	116954/116954	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:58:59%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=1&b9166fc2_page=2	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductionf0b7.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=2)
08:59:00	117127/117127	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:00%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=1	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introductione1aa.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=2)
08:59:01	117361/117361	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:01%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=3	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction0d22.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=2&b9166fc2_page=2)
08:59:02	116876/116876	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:02%20GMT	https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=4	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction364a.html	(from https://hafsa-software.webflow.io/webflow-introduction?b9166fc2_page=3)
08:59:03	117193/117193	---M-Z	200	added ('OK')	text/html	date:Sat,%2024%20Jun%202023%2008:59:03%20GMT	https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=5	/home/ubuntu/clone/sites/hafsa.de/website_clone/hafsa-software.webflow.io/webflow-introduction7e74.html	(from https://hafsa-software.webflow.io/webflow-introduction?08118aee_page=4)
